order_id,products
1706655,5785 10385 13176 20794 30776 31766 44375
2644620,5077 7948 13176 17706 21709 21903 22035 23375 26209 31720 33198 40501 47209 48679
402728,8174 22825 26629 28204 37067
342995,8277 10761 12395 17579 21137 24010 24852 27845 28842
1875393,4162 4945 18362 19057 22959 27705 41065 45007 46979
1852305,11109 16864 18531 22035 27531 28476 35140 47209
2415315,8803
3383124,6182 46069
3074850,5450 9339 11520 12341 13176 18606 19048 19548 20734 21137 21903 24184 24852 26209 27086 31328 35221 41950 44039 44292
1611973,9076 17878 28985 47209
3155601,5618 7131 27521 34126 34969 41220 44580 46654 47766 48205 49683
2005777,260 6348 21137 21903 22035 22825 30720 31720 37067 45066 47209
255581,5876 8518 13176 21137 24852 25588
2507304,7116 21709 27125 30340 33894 36224 44156
241881,1712 5322 5612 5684 5707 6348 7781 12033 20063 21009 21614 22035 22825 24852 25346 27548 28204 32402 35321 35682 38164 38256 38656 42495 45066 46378
1924901,7862 33000
3266082,1511 4605 8518 12576 13198 14992 15290 18523 21137 21267 21616 21903 21938 22228 24852 24964 26209 27966 28842 30353 33754 37158 38689 38890 39190 39947 41682 42265 44142 44632 45066 45747 47626 47766 48679 49683
3096435,5876 13027 13176 14084 15984 18352 19660 28985 31635 35951 38312 39275 47766 48220
725231,6182 15649 21872 30169
1073629,5699 6104 10132 17468 20995 27086 28535 44786 48747
2123630,24852 41950 43875 45066
782376,7156 11140 13984 21938 22935 26283 33768 34243
1966535,1559 5077 10851 13176 27966 28599 39031 39046 48532
1597044,19097 19539 21447 22890 32465 43565
3244793,2078 14355 21047
370384,17706 24852
979398,5450 13733 17316 19068 24838 24852 29987 38293
1812759,2350 4595 5785 8424 11422 23296 24852 32429 32655 41602 42495 43772 44156
1033203,3308 5025 7644 12606 12916 12986 13755 15902 24218 35784 43933 45582 49517
2943710,13176 17652 22035 24221 24489 37646 47766
323937,196 26881
1328337,10089 12033 21137 24759 24852 27966 38777
1546647,790 1439 2086 6287 8594 15063 21405 21560 21841 24810 24964 26032 30391 32648 40795 44144 47734 48110
3254691,196 9515 9623 12914 17616 19057 20114 20738 21137 21497 23375 25588 26209 34234 38777 39041 44142 45724 47766
424917,27033
3072812,13176 22035 25718 47209
1670956,35721 38185
1234763,40723
1732683,13249
1948641,1700 44632 47141
2974804,21903 22677 38837 40706 40824 45113 48720
2623307,1158 4066 5456 6948 10863 16797 18224 18531 18893 21903 22935 24759 24852 26209 27829 28842 32486 36646 38293 38383 39097 41259 45346 46720 47626 47766 49683
1553184,15541 39275
764969,12013 23909 24852 26348 28204 41290 43154
1639445,5902 19057 19613 24680 28985 34126 41050 41806
2795292,11182 23288 24852 28985 39275 47144 47626 49683
1141699,1158 2913 4097 7090 7260 8381 11937 13829 15143 17957 21137 24852 25598 27845 27966 30489 31015 34969 38200 47531 47766
507964,10441 13176
384273,651 1940 3798 8803 11266 12341 17976 20940 31805 42392
2067755,6184 41787
2323223,7252 21903
3205021,10673 10690 15776 31964 33548 35914 47111
2401717,5746 22151 23543 24521 25340 48857 49247
1883056,8048 10326 12341 13176 17313 21137 21903 39275
3167412,8424 9076 9339 10673 15976 16185 16797 21288 24852 28199 37766 39928 41787 45066 46584
630847,11576 20628 41329
1126956,5025 16920 24852 32684 43205 43942 47766
3355049,6669 7398 7503 8022 12381 13819 16797 17429 20111 20632 23840 26298 30135 31893 35221 39116 40706 41005 41596 48104
385719,5564 9881 15700 19057 21038 22935 27521 34197
123610,196 16797 32303 32478
2095677,1559 34234
2155930,1712 4920 8309 12745 17553 19240 21137 21267 22035 24518 24852 33462 38844 41860 46485
703027,2714 2966 8859 28204 35383
2394754,2078 4605 4962 8277 13409 16516 16797 21242 21709 22825 24852 25032 25197 26395 30406 32842 34050 35921 36070 36735 38544 39275 47672
2881521,8193 8390 11109 26100 27325 27638 28080
2699386,8174 10673 13176 21162 22620 27966 32691 33198 34605 39928 44325 44471 46676 47766 49113 49583
555666,11759 26025
1856297,2664 3464 4210 4269 5959 6774 7054 7139 9020 13517 13646 16759 21137 21903 22115 23339 24852 25123 25340 26604 27086 28849 32478 35108 35417 42345 44632 49683
440274,4920 6184 13176 16797 21288 38928 41787
2924939,13176 23423 30633
1562491,27845 46584
406819,1862 2913 4605 5785 6532 10106 10749 11140 13176 14084 17794 19048 19057 21137 21903 27662 28289 29993 34126 34530 34943 44359 45007 47209 48058
1141192,432 1398 9292 18461 19155 19348 33827 34631 39581 45954 47144
1662878,1117 4988 12074 23313 32632 43565 48395
1207423,6829 15140 18542 41455
2873191,4731 23537 33000 48762
1596377,7693 20985 24852 28199 32156 33122 36316 47759
334914,12384 21137 24952
2027080,21137 27104 38647
12891,24852 26698 39408
3072233,5612 18503 22825 28204 45066
752964,2966 9808 10807 33736 42719 42840 49235
1010138,15100 20241 38444 44799
2681393,12099 12667 12980 22141 26209 28985 35221 45066 47766 49683
665759,4472 8277 13176 19548 24838 27966 29217 30233 43295
3150479,1377 21137 22035 22298 22716 24852 28670 29447 30219 31618 33572 36082 47167 47209
2290675,2326 13176 19731 20995 21903 29996 41950 44422 47209
1323212,19863
2881124,9060 11520 14947 21616 21903 24830 24852 25533 26620 27521 28985 30391 34126 35163 40706 40723 44359 44632 46667
696576,8277 9528 13500 14947 17794 18352 19821 21903 22963 24852 27104 27845 27966 28985 29691 35921 37029 39529 43122 46260 47626 47766
2688962,1468 13176 13646 18465 21903 26298 38400 38739 47626 49683
458472,5077 21137 22035 24184 24852 27966 32655 33731 38689 42244 42265 45007 47209
2467850,21137 24852 27845 38159 42265 42585 47766 49683
716420,14289
395401,20837 22281 32740
2797440,5158
202409,48099
681828,4605 13646 20542 20842 24852 35951
3149913,1559 10132 13176 15872 18926 21137 33787 36735 37646 46969 47209
665141,8277 10749 17794 21137 21903 22935 24838 24852 26209 27966 28373 28842 45066 47626 47766 47900
1041735,18109 32360
2660186,12341 16797 21385 35561 42475
2008638,3464 24852 27966 33754
2808533,1940 6383 7628 7781 12667 14999 15780 28572 34358 38693 39646 46979
1806764,5785 21137 27156 27966 37646 40706
3243459,27903
2744728,1729 21386 30558 31380 32156
2111755,28 14901 24699 24852 30307 46361 49306
2476453,11392 24852 29628 31374 33894 39408 46820
2376624,26172 32734 37826 44142 47766
2490644,10866 24838 27930 31727 43789 47209 48848
813026,4210 6195 12916 24852 25146 26604 28931 40310 40376 41787 47626
546599,7559 12099 16290 26443 33956 38456
19836,3376 9839 13176 14462 16083 19057 21903 22035 29307 31927 37825 38689 40350 41065 42110 47766 49175
2505501,5450 24852 33731 36717 48628
3184558,16797 26900 32478
2361281,7806 24852 26209 34969 37687 37766 42450
2980543,28449 30597
812409,4792 5479 13646 21137 30391 40706 42701
488144,4663 11029 13772 13870 14233 24186 33548 38241 41276 42372
3254629,4920 7177 12341 13176 21405 28476 37766 43352 43735
2356472,651 2180 2913 3896 4138 4920 8277 11068 11576 12206 16797 17948 18465 19173 21137 21607 24852 25404 25890 31869 34262 34969 36735 39527 39928 42454 45066 46069 47209 47626 49683
2218422,9779 10106 10246 16291 18095 21137 21344 24221 25936 26369 28928 38689 39947 42307 42828 49235 49325
1881134,13176 13409 13646 31720 33590 43086
2909063,24852 30776 32864 47900
1208441,4962 5207 19019 22113 24852 26836 32642 38544
128496,260 2732 4920 7952 9203 11520 13310 13870 17794 17807 19677 22639 22935 22963 24852 24964 26209 26497 27344 27695 28601 31215 32429 36724 41950 45066 47280 47900 49235
565440,4799 7781 8424 10132 16083 21903 24852 24952 27086 27104 30442 31215 39180 42736 42828 45007
2800611,11182 24852
1803120,4920 7916 9839 10106 16793 18926 19156 21137 22124 27966 28204 28985 39972 40545 46979
2155236,8501 12212 16703 19076 28056 47626
1146963,581 3631 5337 11499 15995 16797 17553 18200 20118 21137 21526 21903 22935 24235 24852 24964 25890 26209 27845 28842 31288 31433 31717 37646 37947 42701 43961 44765 45013 45535 47626 47766 47900
2940211,38944
661658,4812 18629 22035 23909 24413 29594 36746
384856,4987 13176 24838 31713 42265 43014 47209
3074507,2120 31113 44632
80761,13263 14084 15011 15740 17948 24799 27086 48781 48925
547631,329 8277 12941 13176 16797 21137 26604 30489 33352 41844
2986665,196 26348 45051
985556,9463 28849 35951 38400 41220
2383756,196 8536 21936 23909 36691 38818 39921
2610271,21137 26346
2357490,17295 24852 33095 34765
913937,2078 9047 9871 13176 19660 27966 28985 30391 34243 44780 47209 47766
3056027,8089
1439852,649 5423 13966 14788 24326 24973 25132 29640 43094 47141
1441986,11422 13176 16254 27845
1376284,8424 11520 11574 13535 21616 28849 44219 47626 49247
2184474,14252 20171 31944
2965188,11350 13776 20205 29813 37552 40139 47144
77376,21137 49235
2526474,34789
2961892,2745 9208 15925 24427 25146 27388 31426 35762 42562 44980
2013756,260 3298 4210 4580 14159 14875 16900 19840 21157 33515 33819 35311 38737 39834 45124 47141
1546175,13646 19057 24852 27966 45066 46969
2254484,5450 43352
2436462,24427 24852 28199 28204 30169 46676
1143932,406 35461 47765
752190,4060 13834 20894 23687 24056 24838 24852 33846 35482 36107 40070 46280 47329 47438 48988 49079
2533583,13176 17316 46654 49054
2726161,13176 27966 29180 33198
532181,26209 47766
312091,6692 16797 19660 21267 29388 36149 42585 49095
1340666,9292 15424 24852
2846683,2228 5025 5212 11090 13870 17704 20818 21137 21616 21903 24160 24852 25837 26209 28849 32134 39993 45453 46802 47209 47626 48894 49610
1230567,13603 23644 24521 30233 34565
879472,17794 18234 21405 22935 24799 24964 26369 47209
2173394,13176 22882 34063 38672
1420014,4605 25890
614566,1117 20518
2812019,10032 13083 15290 17224 21377 24852 27592 36170 39097 39134 41057 41719 43772 45118 47640
357916,8475 10607 14945 21553 30675 36758 40310
927526,24891
3340625,24852
2481993,3308 4605 5566 17341 22574 24852 46711
2941327,38730 47977
164293,6184 13176 14467 16283
120588,4605 6287 9421 10749 21405 21616 21903 26315 27521 30776 38293 45603
1883419,9487 12087 24269 36266 45064
1514823,36342 37067 48682
1828125,890 4920 4945 8424 10246 13176 13198 15290 17461 18027 18234 19660 21903 25093 27104 27521 27548 28914 29675 31683 31717 35535 35633 37646 38383 39275 39408 39411 40604 41950 44359 45007 46979 47626 49191 49683
722077,11576 24852 27845 28934 29544 37388 47766
2801051,5463 11130 18234 22829 24852 25832 27086 38944 41665 41787 43760 47601 47626
2169227,3957 8518 13176 21903 25890 37065 38739
788245,8571 12078 27790 29223
2632604,11100 24852
3123371,5077 10132 20995 21137 22935 35921 46321 47156
141129,3599 5194 30639 36792 43961 45504
180972,5876 6046 30391 32387 36011 41540 41950
1833381,2962 4210 10132 13176 22115 39475
184168,6046 9339 14947 19678 27344 30233 32689 39040
3351396,1194 5785 8091 13603 17429 21903 25013 25199 26940 34473 42445
2524468,5258 37919 43352
1931040,18439 20127 24838 27104 27325 28572 28993 41289 41665 42736 43698 44292 46064 46476 46979 48205
2123300,4920 9124 9881 13176 14355 20119 39409 48523
1815840,16797 24852 49328
220852,24838 24852 24977 35762 38341 40174 43967
2626005,1695 4614 5479 6182 7948 8671 9366 11030 13128 17872 18531 19949 21616 22035 23645 24964 26283 27344 31433 34197 36406 38231 41290 41363 44815 44989 48775
1373592,14947 49226 49247
3324737,5450 21938 24184 24852 38383
2500019,16398
963940,4809 5451 12545 15872 21137 25659 26209 26452 27845 32515 41787 42265 44765
2825929,4472 24838 26620
1181382,1364 5025 14335 24852 25931 27841 32684 47163
1798500,6184 10673 15462
1295705,13113 17027 17600 18362 21137 27845 47209
1763702,19057 19171
3241661,6141 14184 17896 29615 45190 48205
206290,3952 12341 21137 23362 24852 25832 27845
1150860,2326 12315 12545 13517 16848 20785 27086 27344 29926 35383 42342 49235
1783089,5450 8424 10957 15175 25844 33614
2494268,287 7116 10673
3038916,7185 15906
3008322,196 6729 46149
3302718,39275
1773195,329 21386 26165 29662 30391 35628
1115646,5479 13176 19660 21903 22935 23288 24964 27521 28928 35951 47209 48679
2159201,16797 24852 39877
1932704,4421 5077 5785 9058 10912 11182 16398 17526 19057 21137 24852 25146 27966 30233 40986 42265 42479 45603 46820 47546 47672 48086
177589,8174 13176 42265 43693 45066 45763 46206 46979 47042 47209 47788
808110,9154 23585 36835 39448 41349 41363
213695,8571 21385 28413 42392
282122,8571 13176 21292 43352
911128,15290 24852 24964 25890 26036 26177 28842 38293 38838 41238 41834 47626 49610
1224511,3124 3873 3919 10032 13176 13245 24109 27461 27966 29848 42460 43631 44585 46842 47141 48370
1166756,260 4210 5618 6340 7877 21225 21497 24184 24852 29487 32833 42633 44142 46584 47788 47966
1880141,196 20940
2722770,11827 16044 16419 16797 24852 26604 28692 33819 43352
2320701,24852 38739 38967
864714,13646 13806 21903 24852 27662 28204 44632 47766 49683
1996749,26338 48645
2564335,6046 15290 24184 27156 30233 30340 34013 44042
2495403,13176 19660 21137 21903 21927 22935 24964 26209 28985 44632 49191
781598,795 2979 5646 8021 12206 13431 14371 19894 20121 24062 26751 27086 29277 33198 34217 39094 39529 41743
809881,13646 17461 19057 19894 21938 24852 25890 47626 47766 49520
1912176,8730 10957 11645 15160 18573 21011 23909 25146 27289 27360 31610 32465 32810 34234 37681 43967 46844 47926
3073636,2452 3599 5514 7781 9210 12916 13176 13829 17948 18078 19443 20327 23375 26894 27104 27247 27690 27966 29311 32099 32734 34448 35628 36724 39561 41338 42736 45200 47209 47564 48283
80532,21000 27249 29009 34658 38893 43961 44616
685768,27845
841131,648 1393 1612 3308 3318 4957 5385 7647 12087 13176 13870 15872 16168 16593 18721 21376 21927 23909 24561 25146 25830 25985 27966 28993 33198 33754 43406 44632
976899,2361 2596 4472 7076 9194 9515 10132 11520 13712 16965 17766 18471 23848 25197 27423 31040 31766 35221 36695 39121 46157
628677,3464 4210 8277 12756 14633 16145 17461 21137 21903 23165 24184 24852 25890 26790 28593 30391 30949 34069 38313 39578 39928 39947 39993 47630 49478
609796,130 3298 5161 5388 7249 8571 12341 13176 14419 14477 21292 21903 30720 30827 31805 43352
1231718,4957 13176 14481 17795 22367 24184 30233 40571 47209
3284123,5206 5428 10880 21137
572102,27730 28730 47766
1345157,1940 6155 10673 18439 24852 44987 49235
136977,5268 10215 13293 22349 32265 39280
3045903,12341 15772 21903
1311293,24852 29926 30233 32239 42460
253713,32043 38395
1993356,4367 13176 17803 26369 31292
702903,17825 27514 37158 44980
19443,12576 13733 20114 21198 24184 24852 25659 30776 31915 39190 41149 41950 43789 44632 47626
2986441,10017 19660 24852 26738 27845 30169 45007
1598839,4317 4793 4920 5194 16797 20561 21019 22105 22882 24852 25830 28204 29345 33894 34070 41351 47144 47626 48745
218370,5876 13176 20345 22825 30391 47209 48559
946409,12667 18564 26047 35163 37538 37646 38689 39993 40706 42495 46654
452713,319 6576 12606 14140 19348 30958 32987 40281 42605 47626
3138926,5477 22866 24852 40593
2315496,3599 4799 8076 9138 11440 12614 13176 16363 17652 19180 27845 30391 35221 45066 47626 47912 48795
2828654,8958 22362 30591 31651 37527 37710 46521
3112177,5785 7088 13176 14491 21903 29118 34668 37646 45356
354391,9550 10089 12395 19385 22825 24759 24787 24852 28204 30142 32864 37646 38453 46616
2408970,2234 6867 41362 41488
2614990,13176 31679 33065
2236096,7559 11512 13176 21137
1404622,1398 4799 12872 26209 31717
3157286,13870 18891 29307 32611 35512 35633 38504 43821 47783
1108548,5479 5876 38275
1676787,17615 24852 28427 42832 48702
639142,7049 26165 34902
102627,4920 5077 7088 8277 11520 13176 17600 17630 17948 17949 18200 21137 21903 22035 22195 23375 26790 27845 32952 34969 40723 42828 44275 44949 46584 47029 47759 47766
2328834,260 4920 5646 6348 21137 22963 24852 25146 26351 27966 28350 30233 30391 39928
191670,8006 16797 18465 21137 24852 25340 26209 27845 28373 36011 44275 44632 47766 49683
1318080,16797 20082 24852
2859255,20073 23835 27086 35548 41594 44580
3299673,1158 5450 9076 21616 23236 24852 35951 41328 43352 44830
305423,196 12341 21288 37687
2687106,23840 25533 42585 45603
24873,15374 20786 31124 41371 46042
3159504,14218 16797 18721 18987 23102 24852 33026
2730912,13176 38689
229618,196 6184 11759 13176 13575 16143 16732 17419 18615 21769 32478 35561 38928 43154 46149 47402
5366,5876 9339 10551 13176 37774 47209
3076621,3527 7644 18272 23248 23375 24186 24852 28879 30192 31504 31700 33548 33791 36976 37003 39475 41290 42768 43961 43967 45104 45154 49044
2623101,653 5025 5487 6912 7808 8736 9618 10339 11399 15880 17530 21903 22832 25466 36214 37658 43445 43772 46676 47209 49318 49519
35068,877 27086 47912
2327312,3020 3957 10246 13176 15357 18479 19057 19678 21137 21903 22935 26604 27104 27966 28289 30391 33352 35951 37687 38383 39468 39619 41757 41950 42265 43122 45007 46969 47209
2694255,21077
2263386,23662
184922,5258 9358 19660 21903 32403 46061
1727630,10482 17794 24964 26209 33037 47766
1534644,6656 10831 25133 35417 49683
2611989,5114 6188 13176 15604 25890 39180 49683
584222,5077 6187 13176 18465 21903 27845 36011 41010 44359 44949
2468987,1744 7948 18146 21137 21903 21938 22935 24964 26209 27104 27966 31040 31717 33009 36216 37687 38159 38750 41950 42585 45007 46667 47209
807357,6758
3327400,20312 23888 24852 30824 37795 47141
984471,6300 8174 12341 13176 16797 16973 20118 21137 21614 27086 27608 27966 30233
1278640,2120 33065 34668
2429273,3989 5212 6552 7131 8277 13605 14858 16185 21137 21709 21938 24841 24850 24852 28278 28521 30599 36011 36735 37792 39561 41787 42383 44098 44116 44310 47759 49520
1940057,11344 14233 30638
3146889,1640 13176 19240 27555 42654 48171 48600
2279145,226 18260 19283 32642 33671
2370972,347 10600 14437 19805 23955 24427 26384 27179 32428 40490 48626
1754551,24852 27022 33548 33791 40174 44156 46817 49517
3293849,169 432 24852 38185 39408
2794023,2962 39180
